company;date;date_month;date_year;code2;setor;subsetor;name;ativo_total;ativo_circulante;passivo_total;passivo_circulante;code;freq;shares;net_revenue;net_profit;growth_profit;net_equity;net_revenue_12;net_profit_12m;ativo;cl;ebit;roe;net_margin;eps;bvps;d_e;divida_bruta;disponibilidades;divida_liquida;Estoque;carteira de credito;depositos;receita de servi
RENT3;30/09/2017;9;2017;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;10001915.9;2680113.92;10001915.9;2487504.896;RENT3;26;222383;1563384.064;123171;-0.0472;2511759.104;5554743;477106;10001915.9;1.0774;246162;0.1899;0.0222;2.1454;11.2947;2.0621;5179572.032;1939356.032;3240216;0;;;
RENT3;31/12/2017;12;2017;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;11186234.37;3430988.032;11186234.37;2234097.92;RENT3;27;667149;1809534.848;132967;0.0795;2600724.992;6058279;505676;11186234.37;1.5357;295981.008;0.1944;0.0219;0.758;3.8983;2.4907;6477679.104;2613893.888;3863785.216;0;;;
RENT3;31/03/2018;3;2018;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;11206547.46;3463417.088;11206547.46;1944363.008;RENT3;28;667149;1822736;176005;0.3237;2722586.88;6541437;561415;11206547.46;1.7813;337062;0.2062;0.0269;0.8415;4.0809;2.4393;6641280.768;2662469.056;3978811.712;0;;;
RENT3;30/06/2018;6;2018;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;11065524.22;2641004.032;11065524.22;1861239.04;RENT3;29;667149;1740222.976;141907;-0.1937;2841306.88;6935878;574050;11065524.22;1.4189;281072.992;0.202;0.0205;0.8605;4.2589;2.2179;6301752.16;1682382.016;4619370.144;5724;;;
RENT3;30/09/2018;9;2018;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;12828661.76;3662958.08;12828661.76;2666103.04;RENT3;30;667149;2073105.024;159852;0.1265;2959256.064;7445599;610731;12828661.76;1.3739;304947.992;0.2064;0.0215;0.9154;4.4357;2.5062;7416388.928;2666252.032;4750136.896;4500;;;
RENT3;31/12/2018;12;2018;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;13992414.21;3693809.92;13992414.21;3339419.904;RENT3;31;667149;2259739.904;181444;0.1351;3094501.888;7895804;659208;13992414.21;1.1061;353642.024;0.213;0.023;0.9881;4.6384;2.4708;7645977.856;2442785.888;5203191.968;3837;;;
RENT3;31/03/2019;3;2019;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;16288836.61;5320818.176;16288836.61;3449605.888;RENT3;32;722349;2447697.92;210780;0.1617;5018286.08;8520766;693983;16288836.61;1.5424;388468.016;0.1383;0.0247;0.9607;6.9472;1.5202;7629008.064;3959577.984;3669430.08;3299;;;
RENT3;30/06/2019;6;2019;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;16071520.26;3802659.072;16071520.26;3271758.08;RENT3;33;722349;2381296.128;190087;-0.0982;5150576.128;9161839;742163;16071520.26;1.1623;352339;0.1441;0.0207;1.0274;7.1303;1.3328;6864631.744;2385290.944;4479340.8;3543;;;
RENT3;30/09/2019;9;2019;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;17175703.55;3539661.056;17175703.55;3344579.072;RENT3;34;722349;2671175.936;204712;0.0769;5287408.128;9759910;787023;17175703.55;1.0583;363448.96;0.1488;0.021;1.0895;7.3197;1.4579;7708354.752;2128453.952;5579900.8;3021;;;
RENT3;31/12/2019;12;2019;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;19392960.51;4494078.976;19392960.51;3522248.96;RENT3;35;722349;2695467.264;228359;0.1155;5447532.032;10195637;833938;19392960.51;1.2759;413675.96;0.1531;0.0224;1.1545;7.5414;1.7218;9379459.056;2830939.904;6548519.152;1809;;;
RENT3;31/03/2020;3;2020;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;20643072;5317302.784;20643072;3667610.88;RENT3;36;722349;2794631.936;230871;0.011;5429416.96;10542571;854029;20643072;1.4498;451987.008;0.1573;0.0219;1.1823;7.5163;2.0378;11063818.75;3893676.928;7170141.824;1893;;;
RENT3;30/06/2020;6;2020;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;19060635.65;4460733.952;19060635.65;2097000.96;RENT3;37;722349;1570102.016;89941;-0.6104;5460996.096;9731377;753883;19060635.65;2.1272;96778.992;0.138;0.0092;1.0437;7.5601;2.0484;11186072.64;3125827.936;8060244.704;1535;;;
RENT3;30/09/2020;9;2020;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;19864883.2;5921207.808;19864883.2;2672774.912;RENT3;38;722349;3067548.928;325546;2.6196;5724113.92;10127750;874717;19864883.2;2.2154;502978.008;0.1528;0.0321;1.2109;7.9243;1.9443;11129587.33;4424412.928;6705174.4;1176;;;
RENT3;31/12/2020;12;2020;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;20441133.06;5569622.016;20441133.06;4296388.096;RENT3;39;722349;2875331.84;401822;0.2343;6052659.2;10307615;1048180;20441133.06;1.2963;675925.016;0.1732;0.039;1.4511;8.3791;1.7344;10497723.01;3966604.032;6531118.976;1982;;;
RENT3;31/03/2021;3;2021;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;20311476.22;5041849.856;20311476.22;4423403.008;RENT3;40;722349;2797122.048;482256;0.2002;6475656.192;10310105;1299565;20311476.22;1.1398;712953.992;0.2007;0.0468;1.7991;8.9647;1.6017;10372074.24;3440066.048;6932008.192;2061;;;
RENT3;30/06/2021;6;2021;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;21426565.12;5623179.776;21426565.12;4400134.144;RENT3;41;722349;2695707.904;447902;-0.0712;6863436.8;11435711;1657526;21426565.12;1.278;672327;0.2415;0.0392;2.2946;9.5016;1.6264;11162703.36;4099912.864;7062790.496;1806;;;
RENT3;30/09/2021;9;2021;RENT;Cyclic consumption;Miscellaneous;LOCALIZA RENT A CAR;21939976.19;5496792.064;21939976.19;3934065.92;RENT3;42;722349;2772250.88;671398;0.499;7465068.032;11140413;2003378;21939976.19;1.3972;1067323.984;0.2684;0.0603;2.7734;10.3344;1.4406;10754035.58;3497635.904;7256399.68;2518;;;
LCAM3;31/03/2015;3;2015;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;1410808.96;498503.008;1410808.96;226135.008;LCAM3;16;65075;173878;6362;-0.1491;312307.008;662544;26201;1410808.96;2.2044;29989;0.0839;0.0096;0.4026;4.7992;2.8549;891592;230521.008;661070.992;0;;;
LCAM3;30/06/2015;6;2015;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;1318779.008;409791.008;1318779.008;305622.016;LCAM3;17;65075;177056.992;5483;-0.1382;318540.992;689590;24672;1318779.008;1.3408;29737;0.0775;0.008;0.3791;4.895;2.7617;879703.008;156277;723426.008;0;;;
LCAM3;30/09/2015;9;2015;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;1519958.016;577401.024;1519958.016;374385.984;LCAM3;18;65075;178415.008;4363;-0.2043;325606.016;707483;23685;1519958.016;1.5423;32351;0.0727;0.0062;0.364;5.0035;3.1292;1018887.008;325235.008;693652;0;;;
LCAM3;31/12/2015;12;2015;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;1549008;530564;1549008;504011.008;LCAM3;19;65075;178866;2353;-0.4607;325596;708216;18561;1549008;1.0527;32088.992;0.057;0.0033;0.2852;5.0034;2.8454;926439.968;292399.992;634039.976;0;;;
LCAM3;31/03/2016;3;2016;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;1506160;526748;1506160;438054.016;LCAM3;20;65075;172840;5504;1.3391;318190.016;707178;17703;1506160;1.2025;36185;0.0556;0.0078;0.272;4.8896;3.1506;1002489.984;295409.008;707080.976;0;;;
LCAM3;30/06/2016;6;2016;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;1353901.056;425248.992;1353901.056;435038.016;LCAM3;21;65075;191306;7578;0.3768;318438.016;721427;19798;1353901.056;0.9775;37281;0.0622;0.0105;0.3042;4.8934;2.5918;825316;209083.008;616232.992;0;;;
LCAM3;30/09/2016;9;2016;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;1310481.024;410548.992;1310481.024;235674;LCAM3;22;65075;201707.008;8028;0.0594;318905.984;744719;23463;1310481.024;1.742;38002;0.0736;0.0108;0.3606;4.9006;2.6519;845702.976;223318;622384.976;0;;;
LCAM3;31/12/2016;12;2016;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;1329217.024;383817.984;1329217.024;299176.992;LCAM3;23;65075;188860.976;7797;-0.0288;300892.992;754714;28907;1329217.024;1.2829;38332.992;0.0961;0.0103;0.4442;4.6238;2.7373;823622.976;202022;621600.976;0;;;
LCAM3;31/03/2017;3;2017;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;1335751.936;382680;1335751.936;348340.992;LCAM3;24;65075;204902;12442;0.5957;303548;786776;35845;1335751.936;1.0986;41624;0.1181;0.0158;0.5508;4.6646;2.6055;790880.992;191985.992;598895;0;;;
LCAM3;30/06/2017;6;2017;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;2125613.056;571107.008;2125613.056;546302.016;LCAM3;25;82469;263100.992;9866;-0.207;454232;858571;38133;2125613.056;1.0454;47809;0.084;0.0115;0.4624;5.5079;2.7672;1256967.024;337676;919291.024;0;;;
LCAM3;30/09/2017;9;2017;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;2182332.928;568475.008;2182332.928;598548.992;LCAM3;26;82469;305036;15239;0.5446;461596;961900;45344;2182332.928;0.9498;66937;0.0982;0.0158;0.5498;5.5972;2.6699;1232438.016;292866.984;939571.032;0;;;
LCAM3;31/12/2017;12;2017;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;2394601.984;691657.024;2394601.984;632113.024;LCAM3;27;82469;321575.04;23051;0.5126;483280.992;1094614;60598;2394601.984;1.0942;67547;0.1254;0.0211;0.7348;5.8602;2.966;1433405.056;424004.992;1009400.064;0;;;
LCAM3;31/03/2018;3;2018;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;6329846.784;1740560;6329846.784;1569748.992;LCAM3;28;116864;417766.016;18251;-0.2082;1527376;1307478;66407;6329846.784;1.1088;76306;0.0435;0.014;0.5682;13.0697;2.4857;3796555.904;1038128.008;2758427.896;0;;;
LCAM3;30/06/2018;6;2018;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;6255092.224;1308736;6255092.224;1514327.04;LCAM3;29;116864;770288;47968;1.6282;1563842.944;1814665;104509;6255092.224;0.8642;149543;0.0668;0.0264;0.8943;13.3817;2.1546;3369452.896;568660.008;2800792.888;17540;;;
LCAM3;30/09/2018;9;2018;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;7294944.256;1912989.952;7294944.256;1911150.976;LCAM3;30;116864;832577.984;60707;0.2656;1600663.04;2342207;149977;7294944.256;1.001;153437.992;0.0937;0.0259;1.2833;13.6968;2.4828;3974089.024;1155064.992;2819024.032;14944;;;
LCAM3;31/12/2018;12;2018;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;8744517.632;2784599.04;8744517.632;2416077.056;LCAM3;31;147864;896563.008;62276;0.0258;2565545.984;2917195;189202;8744517.632;1.1525;175110.032;0.0737;0.0213;1.2796;17.3507;1.5174;3892840.992;1963188.064;1929652.928;6399;;;
LCAM3;31/03/2019;3;2019;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;8235499.008;1743195.008;8235499.008;2158795.008;LCAM3;32;149243;1052110.976;73804;0.1851;2619927.04;3551540;244755;8235499.008;0.8075;191279.992;0.0934;0.0208;1.64;17.5548;1.3233;3466962;661124.024;2805837.976;4849;;;
LCAM3;30/06/2019;6;2019;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;8926813.184;1991145.984;8926813.184;2084866.048;LCAM3;33;149243;1179725.056;81870;0.1093;2657553.92;3960977;278657;8926813.184;0.955;194391;0.1049;0.0207;1.8671;17.8069;1.5768;4190312.992;714704.992;3475608;643339.992;;;
LCAM3;30/09/2019;9;2019;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;9309027.328;2146739.968;9309027.328;2033019.008;LCAM3;34;149243;1305826.048;86468;0.0562;2712688.896;4434225;304418;9309027.328;1.0559;203842;0.1122;0.0195;2.0397;18.1763;1.6727;4537569.088;893776.032;3643793.056;614263.992;;;
LCAM3;31/12/2019;12;2019;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;11047994.37;3122099.968;11047994.37;2278402.048;LCAM3;35;149243;1260944.768;96004;0.1103;3904410.88;4798607;338146;11047994.37;1.3703;208950.016;0.0866;0.02;2.2657;26.1614;1.1967;4672525.032;2013354.048;2659170.984;16202;;;
LCAM3;31/03/2020;3;2020;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;10788446.21;2603342.08;10788446.21;1913755.008;LCAM3;36;149243;1240193.024;79570;-0.1712;3959761.92;4986689;343912;10788446.21;1.3603;167378.008;0.0869;0.016;2.3044;26.5323;1.2367;4896992.192;1156074.992;3740917.2;10722;;;
LCAM3;30/06/2020;6;2020;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;11313055.74;3037605.888;11313055.74;2130022.016;LCAM3;37;149243;920803.008;-14519;-1.1825;3943289.088;4727767;247523;11313055.74;1.4261;33095;0.0628;-0.0031;1.6585;26.4219;1.3323;5253727.104;1804770.944;3448956.16;4760;;;
LCAM3;30/09/2020;9;2020;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;12109429.76;3535661.056;12109429.76;3098482.944;LCAM3;38;149243;1787053.952;123470;9.504;4049793.024;5208995;284525;12109429.76;1.1411;232632;0.0703;0.0237;1.9065;27.1356;1.2884;5217574.848;2365652.096;2851922.752;7787;;;
LCAM3;31/12/2020;12;2020;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;14466226.18;4756657.152;14466226.18;3544509.952;LCAM3;39;149243;1643777.024;197127;0.5966;4186288.128;5591827;385648;14466226.18;1.342;343474.016;0.0921;0.0353;2.584;28.0501;1.6993;7113786.88;3690522.048;3423264.832;9557;;;
LCAM3;31/03/2021;3;2021;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;13238438.91;3173403.904;13238438.91;2479086.08;LCAM3;40;149243;1641842.944;219496;0.1135;4402095.104;5993477;525574;13238438.91;1.2801;412184.032;0.1194;0.0366;3.5216;29.4962;1.4376;6328440.832;1963394.944;4365045.888;5467;;;
LCAM3;30/06/2021;6;2021;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;13964745.73;2806320.128;13964745.73;2730789.12;LCAM3;41;149243;1636935.04;239536;0.0913;4561341.952;6709609;779629;13964745.73;1.0277;419215.984;0.1709;0.0357;5.2239;30.5632;1.4767;6735795.04;1721232.024;5014563.016;4801;;;
LCAM3;30/09/2021;9;2021;LCAM;Cyclic consumption;Miscellaneous;LOCAMERICA;15189693.44;3033760;15189693.44;2557984;LCAM3;42;149243;1643533.056;267286;0.1158;4772962.816;6566088;923445;15189693.44;1.186;495352;0.1935;0.0407;6.1875;31.9812;1.6873;8053282.048;1791233.952;6262048.096;1434;;;
LAME4;31/03/2015;3;2015;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;16783223.81;9479257.088;16783223.81;6242324.992;LAME4;16;1215217;4095160.064;22208;-0.925;1697868.032;16849303;424117;16783223.81;1.5185;353504.064;0.2498;0.0013;0.349;1.3972;4.959;8419737.984;3792808;4626929.984;3065644.032;;;
LAME4;30/06/2015;6;2015;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;16549476.35;8919543.808;16549476.35;5662007.808;LAME4;17;1199727;3978982.912;17262;-0.2227;1670854.912;17197192;400860;16549476.35;1.5753;373092.992;0.2399;0.001;0.3341;1.3927;5.2398;8754873.984;3608091.968;5146782.016;2929434.112;;;
LAME4;30/09/2015;9;2015;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;17539784.7;9403905.024;17539784.7;6157578.752;LAME4;18;1200476;4036005.888;6533;-0.6215;1587625.984;17580189;342285;17539784.7;1.5272;398602.976;0.2156;0.0004;0.2851;1.3225;5.9972;9521356.928;3535460.032;5985896.896;3388994.048;;;
LAME4;31/12/2015;12;2015;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;20528252.93;12281139.2;20528252.93;7618061.824;LAME4;19;1200492;5816007.68;204246;30.2637;1742343.936;17926157;250249;20528252.93;1.6121;848410.816;0.1436;0.0114;0.2085;1.4514;6.1785;10765115.52;5852368.768;4912746.752;3445605.12;;;
LAME4;31/03/2016;3;2016;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;18743435.26;10247098.37;18743435.26;6259402.24;LAME4;20;1410541;3933168.896;-23909;-1.1171;1711982.976;17764165;204132;18743435.26;1.6371;360226.96;0.1192;-0.0013;0.1447;1.2137;6.2645;10724678.02;4434723.072;6289954.944;2855567.104;;;
LAME4;30/06/2016;6;2016;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;18708400.13;10023151.62;18708400.13;5865089.024;LAME4;21;1410801;3942929.92;50558;3.1146;1710477.952;17728112;237428;18708400.13;1.709;459495.04;0.1388;0.0029;0.1683;1.2124;6.4495;11031696.38;3653563.904;7378132.48;3526868.992;;;
LAME4;30/09/2016;9;2016;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;19038656.51;10065076.22;19038656.51;6555351.04;LAME4;22;1413336;3966215.936;-70564;-2.3957;1631084.928;17658322;160331;19038656.51;1.5354;431162.016;0.0983;-0.004;0.1134;1.1541;6.7711;11044317.7;2860766.976;8183550.72;3854650.112;;;
LAME4;31/12/2016;12;2016;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;20775991.3;11680715.78;20775991.3;7472811.008;LAME4;23;1428033;6261196.288;255572;4.6218;1990455.936;18103511;211657;20775991.3;1.5631;929423.056;0.1063;0.0141;0.1482;1.3938;5.8321;11608517.63;4362383.072;7246134.56;3688057.088;;;
LAME4;31/03/2017;3;2017;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;21598912.51;12213673.98;21598912.51;6160672.768;LAME4;24;1580263;3570461.952;-132904;-1.52;4180807.04;17740804;102662;21598912.51;1.9825;269394.992;0.0246;-0.0075;0.065;2.6456;2.8741;12015957.5;5384752.896;6631204.608;3422898.944;;;
LAME4;30/06/2017;6;2017;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;24407183.36;14964568.06;24407183.36;6678948.864;LAME4;25;1582570;4100911.104;62676;1.4716;4257966.208;17898785;114780;24407183.36;2.2406;479304.064;0.027;0.0035;0.0725;2.6905;3.6701;15626966.78;8936189.184;6690777.6;2843328;;;
LAME4;30/09/2017;9;2017;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;25099079.68;15506876.42;25099079.68;7646258.176;LAME4;26;1597195;3839687.936;23132;-0.6309;4440504.064;17772257;208476;25099079.68;2.028;429416.064;0.0469;0.0013;0.1305;2.7802;3.4619;15372503.3;8484570.88;6887932.416;3659789.056;;;
LAME4;31/12/2017;12;2017;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;27536384;17604747.26;27536384;9655087.104;LAME4;27;1597432;5533654.528;284724;11.3087;4621683.968;17044716;237628;27536384;1.8234;872441.152;0.0514;0.0167;0.1488;2.8932;3.3808;15624758.78;10085077.25;5539681.536;3608451.072;;;
LAME4;31/03/2018;3;2018;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;26662971.39;16616168.45;26662971.39;8465641.984;LAME4;28;1597432;4021686.016;20015;-0.9297;4653913.856;17495940;390547;26662971.39;1.9628;312025.984;0.0839;0.0011;0.2445;2.9134;3.4374;15997211.14;9952754.176;6044456.96;3307182.08;;;
LAME4;30/06/2018;6;2018;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;26015084.54;15810591.74;26015084.54;6475658.752;LAME4;29;1597432;3815524.096;26279;0.313;4709302.912;17210553;354150;26015084.54;2.4415;345133.024;0.0752;0.0015;0.2217;2.948;3.425;16129288.45;9360016.896;6769271.552;3207755.008;;;
LAME4;30/09/2018;9;2018;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;26876612.61;16403945.47;26876612.61;6853386.24;LAME4;30;1600654;3934235.904;61394;1.3362;4774718.72;17305101;392412;26876612.61;2.3936;389088.032;0.0822;0.0035;0.2452;2.983;3.3511;16000693.25;9211965.184;6788728.064;3639625.984;;;
LAME4;31/12/2018;12;2018;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;28304656.38;17513619.46;28304656.38;8402747.904;LAME4;31;1600654;5918415.872;272802;3.4435;4924596.992;17689862;380490;28304656.38;2.0843;812860.032;0.0773;0.0154;0.2377;3.0766;3.1842;15680836.61;10109694.98;5571141.632;3506678.016;;;
LAME4;31/03/2019;3;2019;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;32632260.61;19639283.71;32632260.61;8874361.856;LAME4;32;1600654;3552302.08;-53484;-1.1961;4662564.992;17220478;306991;32632260.61;2.213;247637.056;0.0658;-0.0031;0.1918;2.9129;4.4628;20807872.26;12341498.88;8466373.376;3795013.888;;;
LAME4;30/06/2019;6;2019;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;30466715.65;17170224.13;30466715.65;7549924.864;LAME4;33;1600654;4411579.904;112724;3.1076;4785904.128;17816534;393436;30466715.65;2.2742;497259.008;0.0822;0.0063;0.2458;2.99;4.1443;19834236.67;10521393.15;9312843.52;3123934.976;;;
LAME4;30/09/2019;9;2019;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;32131407.87;18654205.95;32131407.87;8671600.64;LAME4;34;1600654;4238102.016;48177;-0.5726;4851106.816;18120400;380219;32131407.87;2.1512;411734.016;0.0784;0.0027;0.2375;3.0307;4.0276;19538374.14;11448138.75;8090235.392;3617883.904;;;
LAME4;31/12/2019;12;2019;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;33269039.1;18908712.96;33269039.1;10557821.95;LAME4;35;1600654;6754347.008;596637;11.3843;5167630.848;18956331;704054;33269039.1;1.791;1136476.736;0.1362;0.0315;0.4399;3.2284;3.45;17828407.3;10606532.1;7221875.2;3558531.072;;;
LAME4;31/03/2020;3;2020;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;33923936.26;19486779.39;33923936.26;9990600.704;LAME4;36;1600654;4057236.992;-49192;-1.0824;5394616.832;19461266;708346;33923936.26;1.9505;232168.992;0.1313;-0.0025;0.4425;3.3703;3.4943;18850566.66;11448098.82;7402467.84;4161827.072;;;
LAME4;30/06/2020;6;2020;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;35138998.27;20521564.16;35138998.27;10609775.62;LAME4;37;1600654;4672591.872;-7078;0.8561;5403893.248;19722278;588544;35138998.27;1.9342;358426.048;0.1089;-0.0004;0.3677;3.3761;3.8281;20686733.57;13002647.04;7684086.528;3475650.048;;;
LAME4;30/09/2020;9;2020;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;40219975.68;25438195.71;40219975.68;10903227.39;LAME4;38;1600654;5128611.84;49863;8.0448;12512549.38;20612788;590230;40219975.68;2.3331;372154.016;0.0472;0.0024;0.3687;7.8171;1.2799;16014950.14;15995730.94;19219.2;4236984.064;;;
LAME4;31/12/2020;12;2020;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;47709458.43;31567857.66;47709458.43;12088055.81;LAME4;39;1600654;7432970.752;400415;7.0303;12311412.74;21291411;394008;47709458.43;2.6115;800073.92;0.032;0.0188;0.2462;7.6915;1.7877;22008743.94;21631215.62;377528.32;4122456.064;;;
LAME4;31/03/2021;3;2021;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;44064227.33;27768352.77;44064227.33;11343080.45;LAME4;40;1600654;5232629.248;-162975;-1.407;12394248.45;22466804;280225;44064227.33;2.448;6863.936;0.0226;-0.0073;0.1751;7.7432;1.5446;19143727.1;17235650.56;1908076.544;4813479.936;;;
LAME4;30/06/2021;6;2021;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;43365818.37;26000500.74;43365818.37;12656228.35;LAME4;41;1600654;6953751.04;254735;2.563;6526520.32;24747963;542038;43365818.37;2.0544;566653.12;0.0831;0.0103;0.3386;4.0774;2.751;17954333.7;13449715.2;4504618.496;4862433.792;;;
LAME4;30/09/2021;9;2021;LAME;Cyclic consumption;Commerce;LOJAS AMERICANAS S.A.;43736186.88;24815316.99;43736186.88;14454995.97;LAME4;42;1600654;6277264.896;95397;-0.6255;6514644.992;25896616;587572;43736186.88;1.7167;311214.976;0.0902;0.0037;0.3671;4.07;2.536;16521264.64;9911190.528;6610074.112;5862408.192;;;
